name,nickname,wins_x,losses_x,draws_x,height_x,weight_x,reach_x,stance_x,dOB_x,sig_strikes_landed_per_min_x,sig_striking_accuracy_%_x,sig_strike_absorbed_per_min_x,sig_strike_defense(%_of_sig_strikes_not_landed_by_opponent)_x,takedown_average(average_takedown_landed_per_fifteen_min)_x,takedown_accuracy_%_x,takedown_defense(%_of_opponent_takedown_not_landed)_x,sub_average(average_subs_attempted_per_15_mins)_x,wins_y,losses_y,draws_y,height_y,reach_y,age,nation,sig_str_accuracy,sig_str_totals,takedown_accuracy,takedown_totals,sig_str_per_minute,takedown_avg_per_fifteen,sig_str_defense,knockdown_avg,sig_str_absorbed_per_min,submission_avg_per_fifteen,takedown_defense,avg_fight_time,_merge,wins,losses,draws,height,weight_y,reach,stance_y,dOB_y,sig_strikes_landed_per_min_y,sig_striking_accuracy_%_y,sig_strike_absorbed_per_min_y,sig_strike_defense(%_of_sig_strikes_not_landed_by_opponent)_y,takedown_average(average_takedown_landed_per_fifteen_min)_y,takedown_accuracy_%_y,takedown_defense(%_of_opponent_takedown_not_landed)_y,sub_average(average_subs_attempted_per_15_mins)_y
Phil Cardella,-,8.0,5.0,0,"5' 11""",155 lbs.,--,,9-Jul-76,2.47,50%,2.0,57%,0.0,0%,11%,2.5,,,,,,,,,,,,,,,,,,,,left_only,8,5,0,"5' 11""",155 lbs.,--,,9-Jul-76,2.47,50%,2.0,57%,0.0,0%,11%,2.5
Phil Johns,-,30.0,14.0,1,"5' 2""",170 lbs.,--,Southpaw,22-Oct-68,1.2,66%,1.8,50%,0.0,0%,50%,0.0,,,,,,,,,,,,,,,,,,,,left_only,30,14,1,"5' 2""",170 lbs.,--,Southpaw,22-Oct-68,1.2,66%,1.8,50%,0.0,0%,50%,0.0
Philip De Fries,-,12.0,6.0,0 (1 NC),"6' 5""",250 lbs.,"79""",Orthodox,21-Apr-86,2.3,47%,3.0,37%,3.29,42%,100%,0.6,,,,,,,,,,,,,,,,,,,,left_only,12,6,0 (1 NC),"6' 5""",250 lbs.,"79""",Orthodox,21-Apr-86,2.3,47%,3.0,37%,3.29,42%,100%,0.6
Philip Perez,-,7.0,5.0,1 (2 NC),"5' 5""",155 lbs.,--,Southpaw,--,1.36,100%,0.68,66%,10.23,100%,0%,10.2,,,,,,,,,,,,,,,,,,,,left_only,7,5,1 (2 NC),"5' 5""",155 lbs.,--,Southpaw,--,1.36,100%,0.68,66%,10.23,100%,0%,10.2
Philip Preece,-,10.0,14.0,0,"5' 8""",205 lbs.,--,Orthodox,--,0.8,72%,0.7,63%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,10,14,0,"5' 8""",205 lbs.,--,Orthodox,--,0.8,72%,0.7,63%,0.0,0%,0%,0.0
Phillip Miller,-,16.0,0.0,0,"5' 11""",185 lbs.,--,Orthodox,20-Feb-79,1.61,54%,1.93,50%,3.62,25%,100%,0.6,,,,,,,,,,,,,,,,,,,,left_only,16,0,0,"5' 11""",185 lbs.,--,Orthodox,20-Feb-79,1.61,54%,1.93,50%,3.62,25%,100%,0.6
Phillipe Nover,The Filipino Assassin,11.0,8.0,1,"5' 9""",145 lbs.,"72""",Orthodox,3-Feb-84,1.79,35%,2.48,56%,0.99,28%,44%,0.7,,,,,,,,,,,,,,,,,,,,left_only,11,8,1,"5' 9""",145 lbs.,"72""",Orthodox,3-Feb-84,1.79,35%,2.48,56%,0.99,28%,44%,0.7
Pietro Menga,-,13.0,0.0,0,"5' 7""",125 lbs.,"68""",Southpaw,15-Feb-88,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,13,0,0,"5' 7""",125 lbs.,"68""",Southpaw,15-Feb-88,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Pingyuan Liu,-,13.0,7.0,0,"5' 6""",135 lbs.,"72""",Orthodox,13-Feb-93,2.36,33%,2.99,54%,0.25,20%,56%,1.0,,,,,,,,,,,,,,,,,,,,left_only,13,7,0,"5' 6""",135 lbs.,"72""",Orthodox,13-Feb-93,2.36,33%,2.99,54%,0.25,20%,56%,1.0
Piotr Hallmann,Pletwal,18.0,6.0,0,"5' 9""",155 lbs.,"71""",Orthodox,25-Aug-87,3.98,45%,3.17,58%,2.55,44%,70%,0.4,,,,,,,,,,,,,,,,,,,,left_only,18,6,0,"5' 9""",155 lbs.,"71""",Orthodox,25-Aug-87,3.98,45%,3.17,58%,2.55,44%,70%,0.4
Poliana Botelho,-,8.0,5.0,0,"5' 8""",125 lbs.,"67""",Orthodox,15-Dec-88,2.9,58%,2.8,54%,0.85,57%,76%,0.0,,,,,,,,,,,,,,,,,,,,left_only,8,5,0,"5' 8""",125 lbs.,"67""",Orthodox,15-Dec-88,2.9,58%,2.8,54%,0.85,57%,76%,0.0
Poppies Martinez,The Tachi Kid,29.0,11.0,0,"5' 9""",145 lbs.,--,,19-Aug-83,2.88,50%,2.16,51%,1.54,33%,50%,9.2,,,,,,,,,,,,,,,,,,,,left_only,29,11,0,"5' 9""",145 lbs.,--,,19-Aug-83,2.88,50%,2.16,51%,1.54,33%,50%,9.2
Pro Escobedo,-,1.0,0.0,0,--,205 lbs.,--,,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,1,0,0,--,205 lbs.,--,,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Puja Tomar,The Cyclone,8.0,4.0,0,--,115 lbs.,--,,5-Dec-93,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,8,4,0,--,115 lbs.,--,,5-Dec-93,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Qiu Lun,Tibetan Knight,16.0,9.0,0,"5' 8""",125 lbs.,"66""",Southpaw,8-Jul-97,3.51,46%,1.78,67%,0.67,18%,68%,0.0,,,,,,,,,,,,,,,,,,,,left_only,16,9,0,"5' 8""",125 lbs.,"66""",Southpaw,8-Jul-97,3.51,46%,1.78,67%,0.67,18%,68%,0.0
Quillan Salkilld,-,4.0,1.0,0,"6' 0""",155 lbs.,"76""",Orthodox,28-Dec-99,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,4,1,0,"6' 0""",155 lbs.,"76""",Orthodox,28-Dec-99,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Quinn Mulhern,-,18.0,4.0,0,"6' 3""",155 lbs.,--,Orthodox,20-Sep-84,1.48,28%,2.09,51%,1.36,20%,33%,0.0,,,,,,,,,,,,,,,,,,,,left_only,18,4,0,"6' 3""",155 lbs.,--,Orthodox,20-Sep-84,1.48,28%,2.09,51%,1.36,20%,33%,0.0
Quinton Jackson,Rampage,37.0,12.0,0,"6' 1""",205 lbs.,"73""",Orthodox,20-Jun-78,3.25,54%,2.51,55%,1.52,56%,73%,0.1,,,,,,,,,,,,,,,,,,,,left_only,37,12,0,"6' 1""",205 lbs.,"73""",Orthodox,20-Jun-78,3.25,54%,2.51,55%,1.52,56%,73%,0.1
RJ Clifford,-,4.0,3.0,0,--,160 lbs.,--,,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,4,3,0,--,160 lbs.,--,,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Rachael Ostovich,-,4.0,6.0,0,"5' 3""",125 lbs.,"62""",Orthodox,25-Feb-91,2.54,43%,3.97,57%,2.03,83%,66%,0.8,,,,,,,,,,,,,,,,,,,,left_only,4,6,0,"5' 3""",125 lbs.,"62""",Orthodox,25-Feb-91,2.54,43%,3.97,57%,2.03,83%,66%,0.8
Rafael  Del Real,-,6.0,20.0,0,"5' 11""",225 lbs.,--,,--,5.58,40%,0.0,0%,20.93,100%,100%,0.0,,,,,,,,,,,,,,,,,,,,left_only,6,20,0,"5' 11""",225 lbs.,--,,--,5.58,40%,0.0,0%,20.93,100%,100%,0.0
Rafael Carino,-,2.0,1.0,1,"6' 8""",245 lbs.,--,Orthodox,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,2,1,1,"6' 8""",245 lbs.,--,Orthodox,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Rafael Carvalho,-,14.0,1.0,0,"6' 3""",185 lbs.,--,,27-Jul-86,1.94,50%,1.84,54%,2.77,40%,70%,0.0,,,,,,,,,,,,,,,,,,,,left_only,14,1,0,"6' 3""",185 lbs.,--,,27-Jul-86,1.94,50%,1.84,54%,2.77,40%,70%,0.0
Rafael Dias,-,17.0,12.0,2,"5' 9""",145 lbs.,--,Orthodox,20-Oct-79,1.13,27%,2.19,60%,3.17,47%,100%,1.2,,,,,,,,,,,,,,,,,,,,left_only,17,12,2,"5' 9""",145 lbs.,--,Orthodox,20-Oct-79,1.13,27%,2.19,60%,3.17,47%,100%,1.2
Rafael Dos Anjos,-,32.0,15.0,0,"5' 8""",155 lbs.,"70""",Southpaw,26-Oct-84,3.52,47%,3.19,60%,2.01,35%,56%,0.6,,,,,,,,,,,,,,,,,,,,left_only,32,15,0,"5' 8""",155 lbs.,"70""",Southpaw,26-Oct-84,3.52,47%,3.19,60%,2.01,35%,56%,0.6
Rafael Freitas,Capoeira,3.0,6.0,0 (1 NC),--,205 lbs.,--,Orthodox,--,2.0,29%,8.0,51%,11.25,50%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,3,6,0 (1 NC),--,205 lbs.,--,Orthodox,--,2.0,29%,8.0,51%,11.25,50%,0%,0.0
Rafael Natal,Sapo,21.0,9.0,1,"6' 0""",185 lbs.,"77""",Orthodox,25-Dec-82,3.1,47%,2.48,57%,2.55,34%,77%,0.5,,,,,,,,,,,,,,,,,,,,left_only,21,9,1,"6' 0""",185 lbs.,"77""",Orthodox,25-Dec-82,3.1,47%,2.48,57%,2.55,34%,77%,0.5
Rafael Rebello,Rafinha,9.0,4.0,0,"5' 5""",135 lbs.,"67""",Orthodox,16-Oct-80,2.19,32%,3.29,58%,2.82,33%,75%,0.5,,,,,,,,,,,,,,,,,,,,left_only,9,4,0,"5' 5""",135 lbs.,"67""",Orthodox,16-Oct-80,2.19,32%,3.29,58%,2.82,33%,75%,0.5
Rafael Rios,-,4.0,2.0,0,--,150 lbs.,--,,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,4,2,0,--,150 lbs.,--,,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Rafael Silva,Morcego,28.0,6.0,0,"5' 7""",135 lbs.,--,,20-Mar-85,0.67,50%,0.73,67%,0.0,0%,25%,1.0,,,,,,,,,,,,,,,,,,,,left_only,28,6,0,"5' 7""",135 lbs.,--,,20-Mar-85,0.67,50%,0.73,67%,0.0,0%,25%,1.0
Raheam Forest,Rambo,7.0,2.0,0,"5' 11""",170 lbs.,"73""",Switch,11-Jul-97,5.32,38%,12.15,42%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,7,2,0,"5' 11""",170 lbs.,"73""",Switch,11-Jul-97,5.32,38%,12.15,42%,0.0,0%,0%,0.0
Raimond Magomedaliev,-,10.0,2.0,0,"6' 1""",170 lbs.,"75""",Orthodox,10-Jun-90,4.07,41%,4.75,41%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,10,2,0,"6' 1""",170 lbs.,"75""",Orthodox,10-Jun-90,4.07,41%,4.75,41%,0.0,0%,0%,0.0
Rainn Guerrero,Purple Rainn,5.0,2.0,0,"5' 6""",125 lbs.,"65""",Orthodox,13-May-92,0.65,33%,0.87,50%,3.27,100%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,5,2,0,"5' 6""",125 lbs.,"65""",Orthodox,13-May-92,0.65,33%,0.87,50%,3.27,100%,0%,0.0
Rainy Martinez,-,0.0,2.0,0,"6' 0""",199 lbs.,--,Orthodox,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,0,2,0,"6' 0""",199 lbs.,--,Orthodox,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Raja Shippen,-,18.0,11.0,1,"5' 6""",145 lbs.,--,,7-Oct-86,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,18,11,1,"5' 6""",145 lbs.,--,,7-Oct-86,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Ralek Gracie,-,3.0,1.0,0,"6' 2""",210 lbs.,--,Orthodox,4-Oct-85,1.61,46%,1.05,55%,2.5,75%,0%,1.7,,,,,,,,,,,,,,,,,,,,left_only,3,1,0,"6' 2""",210 lbs.,--,Orthodox,4-Oct-85,1.61,46%,1.05,55%,2.5,75%,0%,1.7
Ralph Dillon,Rage,0.0,2.0,1,"6' 2""",205 lbs.,--,Orthodox,--,0.34,14%,0.69,60%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,0,2,1,"6' 2""",205 lbs.,--,Orthodox,--,0.34,14%,0.69,60%,0.0,0%,0%,0.0
Ralph Gracie,-,6.0,1.0,0,"5' 9""",183 lbs.,--,Orthodox,--,0.86,37%,1.72,31%,0.0,0%,25%,4.0,,,,,,,,,,,,,,,,,,,,left_only,6,1,0,"5' 9""",183 lbs.,--,Orthodox,--,0.86,37%,1.72,31%,0.0,0%,25%,4.0
Rama Supandhi,Hellboy,8.0,4.0,0,"5' 5""",125 lbs.,"66""",Southpaw,7-Nov-91,2.2,42%,3.53,48%,1.0,11%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,8,4,0,"5' 5""",125 lbs.,"66""",Southpaw,7-Nov-91,2.2,42%,3.53,48%,1.0,11%,0%,0.0
Ramazan Kuramagomedov,-,8.0,0.0,0,"6' 1""",170 lbs.,"73""",Orthodox,23-Aug-96,11.67,67%,9.13,54%,1.0,14%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,8,0,0,"6' 1""",170 lbs.,"73""",Orthodox,23-Aug-96,11.67,67%,9.13,54%,1.0,14%,0%,0.0
Rameau Thierry Sokoudjou,The African Assassin,18.0,18.0,0,"5' 10""",205 lbs.,"78""",Orthodox,18-Apr-84,2.26,45%,2.61,56%,1.93,47%,78%,0.9,,,,,,,,,,,,,,,,,,,,left_only,18,18,0,"5' 10""",205 lbs.,"78""",Orthodox,18-Apr-84,2.26,45%,2.61,56%,1.93,47%,78%,0.9
Rami Hamed,-,12.0,3.0,0,--,170 lbs.,--,,25-Apr-91,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,12,3,0,--,170 lbs.,--,,25-Apr-91,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Ramiro Hernandez,Junior,19.0,9.0,0,"5' 9""",135 lbs.,--,Orthodox,22-Jul-86,2.72,28%,5.51,64%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,19,9,0,"5' 9""",135 lbs.,--,Orthodox,22-Jul-86,2.72,28%,5.51,64%,0.0,0%,0%,0.0
Ramiz Brahimaj,-,10.0,4.0,0,"5' 10""",170 lbs.,"72""",Orthodox,17-Nov-92,2.47,41%,4.08,50%,1.9,66%,58%,2.4,,,,,,,,,,,,,,,,,,,,left_only,10,4,0,"5' 10""",170 lbs.,"72""",Orthodox,17-Nov-92,2.47,41%,4.08,50%,1.9,66%,58%,2.4
Ramona Pascual,-,6.0,5.0,0,"5' 7""",135 lbs.,"66""",Southpaw,23-Sep-88,3.87,57%,8.43,46%,1.81,19%,100%,0.0,,,,,,,,,,,,,,,,,,,,left_only,6,5,0,"5' 7""",135 lbs.,"66""",Southpaw,23-Sep-88,3.87,57%,8.43,46%,1.81,19%,100%,0.0
Ramsey Nijem,-,9.0,6.0,0,"5' 11""",155 lbs.,"75""",Orthodox,1-Apr-88,3.05,44%,1.62,62%,5.32,62%,55%,1.1,,,,,,,,,,,,,,,,,,,,left_only,9,6,0,"5' 11""",155 lbs.,"75""",Orthodox,1-Apr-88,3.05,44%,1.62,62%,5.32,62%,55%,1.1
Rana Rudra Pratap Singh,Ashwathama,11.0,2.0,0,"5' 10""",135 lbs.,"69""",Orthodox,9-May-97,0.0,0%,9.05,27%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,11,2,0,"5' 10""",135 lbs.,"69""",Orthodox,9-May-97,0.0,0%,9.05,27%,0.0,0%,0%,0.0
Rani Yahya,-,28.0,11.0,1 (1 NC),"5' 6""",135 lbs.,"67""",Orthodox,12-Sep-84,1.59,37%,1.77,50%,2.86,32%,24%,1.9,,,,,,,,,,,,,,,,,,,,left_only,28,11,1 (1 NC),"5' 6""",135 lbs.,"67""",Orthodox,12-Sep-84,1.59,37%,1.77,50%,2.86,32%,24%,1.9
Raoni Barcelos,-,17.0,5.0,0,"5' 7""",135 lbs.,"67""",Orthodox,1-May-87,5.38,51%,5.03,61%,1.8,37%,90%,0.4,,,,,,,,,,,,,,,,,,,,left_only,17,5,0,"5' 7""",135 lbs.,"67""",Orthodox,1-May-87,5.38,51%,5.03,61%,1.8,37%,90%,0.4
Raou Raou,-,0.0,1.0,0,"5' 8""",195 lbs.,--,Orthodox,--,2.01,16%,6.75,60%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,0,1,0,"5' 8""",195 lbs.,--,Orthodox,--,2.01,16%,6.75,60%,0.0,0%,0%,0.0
Raphael Assuncao,-,28.0,10.0,0,"5' 5""",135 lbs.,"66""",Orthodox,19-Jul-82,3.22,42%,2.5,66%,1.65,39%,78%,0.2,,,,,,,,,,,,,,,,,,,,left_only,28,10,0,"5' 5""",135 lbs.,"66""",Orthodox,19-Jul-82,3.22,42%,2.5,66%,1.65,39%,78%,0.2
Raphael Butler,The Silencer,9.0,2.0,1,"6' 3""",261 lbs.,--,,4-Jan-84,4.69,45%,0.94,91%,0.0,0%,100%,14.1,,,,,,,,,,,,,,,,,,,,left_only,9,2,1,"6' 3""",261 lbs.,--,,4-Jan-84,4.69,45%,0.94,91%,0.0,0%,100%,14.1
Raphael Pessoa,Bebezao,10.0,2.0,0,"6' 3""",262 lbs.,"78""",Orthodox,9-Mar-89,2.16,26%,3.43,42%,0.0,0%,100%,0.0,,,,,,,,,,,,,,,,,,,,left_only,10,2,0,"6' 3""",262 lbs.,"78""",Orthodox,9-Mar-89,2.16,26%,3.43,42%,0.0,0%,100%,0.0
Raquel Pa'aluhi,Rocky,6.0,5.0,0,"5' 7""",135 lbs.,--,,--,1.71,56%,3.42,46%,0.0,0%,18%,0.0,,,,,,,,,,,,,,,,,,,,left_only,6,5,0,"5' 7""",135 lbs.,--,,--,1.71,56%,3.42,46%,0.0,0%,18%,0.0
Rashard Lovelace,-,4.0,1.0,0,--,155 lbs.,--,,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,4,1,0,--,155 lbs.,--,,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Rashid Magomedov,Highlander,20.0,2.0,0,"5' 9""",155 lbs.,"70""",Orthodox,29-Nov-84,4.4,49%,3.05,54%,0.67,57%,89%,0.2,,,,,,,,,,,,,,,,,,,,left_only,20,2,0,"5' 9""",155 lbs.,"70""",Orthodox,29-Nov-84,4.4,49%,3.05,54%,0.67,57%,89%,0.2
Raul Castillo,-,7.0,1.0,0,"5' 11""",185 lbs.,--,Orthodox,--,1.47,48%,3.27,60%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,7,1,0,"5' 11""",185 lbs.,--,Orthodox,--,1.47,48%,3.27,60%,0.0,0%,0%,0.0
Raul Sandoval,-,3.0,3.0,0,--,130 lbs.,--,,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,3,3,0,--,130 lbs.,--,,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Raulian Paiva,-,21.0,5.0,0,"5' 8""",135 lbs.,"69""",Orthodox,17-Oct-95,4.14,42%,5.01,48%,0.65,23%,77%,0.2,,,,,,,,,,,,,,,,,,,,left_only,21,5,0,"5' 8""",135 lbs.,"69""",Orthodox,17-Oct-95,4.14,42%,5.01,48%,0.65,23%,77%,0.2
Ray Perales,Relentless,13.0,22.0,0,"5' 10""",170 lbs.,--,Orthodox,--,0.18,25%,2.39,32%,0.0,0%,33%,0.0,,,,,,,,,,,,,,,,,,,,left_only,13,22,0,"5' 10""",170 lbs.,--,Orthodox,--,0.18,25%,2.39,32%,0.0,0%,33%,0.0
Ray Routh,-,2.0,1.0,0,"5' 8""",185 lbs.,--,Orthodox,--,0.54,21%,3.22,28%,2.69,33%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,2,1,0,"5' 8""",185 lbs.,--,Orthodox,--,0.54,21%,3.22,28%,2.69,33%,0%,0.0
Ray Sefo,Sugarfoot,2.0,2.0,0,"6' 0""",240 lbs.,--,Orthodox,15-Feb-71,0.86,31%,1.71,72%,0.0,0%,66%,0.0,,,,,,,,,,,,,,,,,,,,left_only,2,2,0,"6' 0""",240 lbs.,--,Orthodox,15-Feb-71,0.86,31%,1.71,72%,0.0,0%,66%,0.0
Ray Seraille,-,8.0,9.0,0,"6' 3""",246 lbs.,--,,--,5.29,27%,17.65,41%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,8,9,0,"6' 3""",246 lbs.,--,,--,5.29,27%,17.65,41%,0.0,0%,0%,0.0
Ray Sloan,-,8.0,1.0,0,"6' 1""",205 lbs.,--,,14-Jul-85,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,8,1,0,"6' 1""",205 lbs.,--,,14-Jul-85,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Ray Steinbeiss,Ipswitch Cobra,14.0,7.0,0,"5' 11""",170 lbs.,--,Orthodox,12-Sep-79,0.0,0%,0.0,100%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,14,7,0,"5' 11""",170 lbs.,--,Orthodox,12-Sep-79,0.0,0%,0.0,100%,0.0,0%,0%,0.0
Ray Wizard,-,0.0,1.0,0,--,--,--,,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,0,1,0,--,--,--,,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Rayanne Amanda,-,14.0,7.0,0,"5' 2""",115 lbs.,"62""",Orthodox,8-Jun-95,3.73,36%,4.63,65%,0.5,20%,88%,0.0,,,,,,,,,,,,,,,,,,,,left_only,14,7,0,"5' 2""",115 lbs.,"62""",Orthodox,8-Jun-95,3.73,36%,4.63,65%,0.5,20%,88%,0.0
Raymond Daniels,-,0.0,1.0,0,"6' 2""",185 lbs.,--,Southpaw,--,0.0,0%,2.61,38%,0.0,0%,33%,3.0,,,,,,,,,,,,,,,,,,,,left_only,0,1,0,"6' 2""",185 lbs.,--,Southpaw,--,0.0,0%,2.61,38%,0.0,0%,33%,3.0
Razak Al-Hassan,-,13.0,5.0,0,"6' 2""",205 lbs.,--,Orthodox,14-May-82,3.27,39%,3.14,60%,0.65,14%,57%,0.0,,,,,,,,,,,,,,,,,,,,left_only,13,5,0,"6' 2""",205 lbs.,--,Orthodox,14-May-82,3.27,39%,3.14,60%,0.65,14%,57%,0.0
Reginaldo Vieira,-,13.0,5.0,0,"5' 7""",135 lbs.,"65""",Orthodox,26-Nov-82,3.76,40%,2.89,59%,1.97,27%,25%,0.8,,,,,,,,,,,,,,,,,,,,left_only,13,5,0,"5' 7""",135 lbs.,"65""",Orthodox,26-Nov-82,3.76,40%,2.89,59%,1.97,27%,25%,0.8
Rei Tsuruya,-,8.0,0.0,0,"5' 6""",125 lbs.,"68""",Orthodox,22-Jun-02,2.91,63%,1.64,42%,7.74,57%,50%,2.8,,,,,,,,,,,,,,,,,,,,left_only,8,0,0,"5' 6""",125 lbs.,"68""",Orthodox,22-Jun-02,2.91,63%,1.64,42%,7.74,57%,50%,2.8
Remco Pardoel,Grizzly,9.0,6.0,1 (2 NC),"6' 3""",260 lbs.,--,Southpaw,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,9,6,1 (2 NC),"6' 3""",260 lbs.,--,Southpaw,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Remo Cardarelli,-,7.0,5.0,0,--,135 lbs.,--,,--,2.27,47%,1.47,59%,0.0,0%,100%,0.0,,,,,,,,,,,,,,,,,,,,left_only,7,5,0,--,135 lbs.,--,,--,2.27,47%,1.47,59%,0.0,0%,100%,0.0
Renato Moicano,-,17.0,5.0,1,"5' 11""",155 lbs.,"72""",Orthodox,21-May-89,4.75,47%,4.07,60%,1.66,46%,74%,0.7,,,,,,,,,,,,,,,,,,,,left_only,17,5,1,"5' 11""",155 lbs.,"72""",Orthodox,21-May-89,4.75,47%,4.07,60%,1.66,46%,74%,0.7
Rene Kronvold,-,5.0,1.0,0,"5' 8""",170 lbs.,--,Orthodox,--,0.82,100%,2.47,60%,0.0,0%,66%,4.1,,,,,,,,,,,,,,,,,,,,left_only,5,1,0,"5' 8""",170 lbs.,--,Orthodox,--,0.82,100%,2.47,60%,0.0,0%,66%,4.1
Renee Forte,-,8.0,4.0,0,"5' 7""",155 lbs.,"71""",Orthodox,27-Mar-87,2.08,32%,2.12,63%,2.32,58%,66%,0.0,,,,,,,,,,,,,,,,,,,,left_only,8,4,0,"5' 7""",155 lbs.,"71""",Orthodox,27-Mar-87,2.08,32%,2.12,63%,2.32,58%,66%,0.0
Renzo Gracie,-,13.0,7.0,1 (1 NC),"5' 10""",185 lbs.,--,Orthodox,11-Mar-67,1.71,41%,1.67,55%,1.13,20%,40%,0.8,,,,,,,,,,,,,,,,,,,,left_only,13,7,1 (1 NC),"5' 10""",185 lbs.,--,Orthodox,11-Mar-67,1.71,41%,1.67,55%,1.13,20%,40%,0.8
Reuben Duran,-,11.0,7.0,1,"5' 7""",135 lbs.,"71""",Orthodox,2-Jul-83,3.19,49%,2.61,50%,0.98,23%,25%,0.7,,,,,,,,,,,,,,,,,,,,left_only,11,7,1,"5' 7""",135 lbs.,"71""",Orthodox,2-Jul-83,3.19,49%,2.61,50%,0.98,23%,25%,0.7
Rex Richards,-,7.0,2.0,0,"6' 5""",265 lbs.,--,,--,17.65,58%,5.29,72%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,7,2,0,"6' 5""",265 lbs.,--,,--,17.65,58%,5.29,72%,0.0,0%,0%,0.0
Reyes Cortez Jr.,-,7.0,3.0,0,"5' 7""",135 lbs.,"68""",Orthodox,31-Jul-92,4.1,45%,7.43,52%,1.5,11%,100%,0.0,,,,,,,,,,,,,,,,,,,,left_only,7,3,0,"5' 7""",135 lbs.,"68""",Orthodox,31-Jul-92,4.1,45%,7.43,52%,1.5,11%,100%,0.0
Reynaldo Trujillo,The Truth,21.0,19.0,0,"5' 9""",155 lbs.,--,,1-Jan-82,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,21,19,0,"5' 9""",155 lbs.,--,,1-Jan-82,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Reza Arianto,The Crazy Lion,5.0,0.0,0,--,155 lbs.,--,,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,5,0,0,--,155 lbs.,--,,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0
